Date,name,brand,ean,price,grammage,category,sale,image
2024-12-04,ja! Sonnenblumenöl 1l,ja!,4337256750509.0,1.59,1l,"Öle, Soßen & Gewürze",False,https://img.rewe-static.de/6928242/24677567_digital-image.png
2024-12-04,Blumenkohl/Broccoli 500g,REWE Regional,20708658.0,3.39,"500g (1 kg = 6,78 €)",Regional,False,https://img.rewe-static.de/8534122/33088962_digital-image.png
2024-12-04,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.99,"500g (1 kg = 5,98 €)",Weihnachtswelt,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-12-04,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.29,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-12-04,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.99,"500g (1 kg = 5,98 €)",Obst & Gemüse,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-12-04,Galiamelone 1 Stück,,4327475095246.0,3.29,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0020974/24570188_digital-image.png
2024-12-04,Rispentomaten ca. 100g,,20475369.0,0.18,"1 Stück ca. 100 g (1 kg = 1,79 €)",Obst & Gemüse,True,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-12-04,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.89,"2,50kg (1 kg = 0,76 €)",Obst & Gemüse,False,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-12-04,Tafeltrauben hell kernlos 500g,,4046434245910.0,2.99,"500g (1 kg = 5,98 €)",Obst & Gemüse,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-12-04,Eisbergsalat 1 Stück,,4003721021237.0,1.15,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-12-04,Broccoli 500g,,4049733023043.0,1.69,"500g (1 kg = 3,38 €)",Obst & Gemüse,False,https://img.rewe-static.de/1007433/21403678_digital-image.png
2024-12-04,Karotten 1kg,REWE Beste Wahl,4018905555958.0,1.11,1kg,Obst & Gemüse,False,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-12-04,Spitzkohl ca. 1kg,,8437007188400.0,0.99,"1 Stück ca. 1000 g (1 kg = 0,99 €)",Obst & Gemüse,True,https://img.rewe-static.de/0482366/24569671_digital-image.png
2024-12-04,Zwiebeln 2kg im Netz,,20370428.0,1.79,"2kg (1 kg = 0,90 €)",Obst & Gemüse,False,https://img.rewe-static.de/8481433/31572015_digital-image.png
2024-12-04,Blumenkohl/Broccoli 500g,REWE Regional,20708658.0,3.39,"500g (1 kg = 6,78 €)",Obst & Gemüse,False,https://img.rewe-static.de/8534122/33088962_digital-image.png
2024-12-04,Bio Aubergine 1 Stück,,28377443.0,1.29,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-12-04,Zitronen 500g im Netz,,4014183152643.0,1.09,"500g (1 kg = 2,18 €)",Obst & Gemüse,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-12-04,Blumenkohl weiß 1 Stück,,20482336.0,2.59,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-12-05,"ja! H-Milch 3,5% 1l",ja!,4337256213127.0,1.05,1l,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/3072549/26121037_digital-image.png
2024-12-05,Tafeltrauben hell kernlos 500g,,4046434245910.0,2.99,"500g (1 kg = 5,98 €)",Baby & Kind,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-12-05,ja! Sonnenblumenöl 1l,ja!,4337256750509.0,1.59,1l,"Öle, Soßen & Gewürze",False,https://img.rewe-static.de/6928242/24677567_digital-image.png
2024-12-05,Meggle Feine Butter 250g,Meggle,40349558.0,3.59,"250g (1 kg = 14,36 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/6656935/32203086_digital-image.png
2024-12-05,ja! Sonnenblumenmargarine 500g,ja!,4337256382540.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-12-05,ja! Sonnenblumenmargarine 500g,ja!,4337256382540.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-12-05,Mango vorgereift 1 Stück,,8717428076891.0,1.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8021488/31080554_digital-image.png
2024-12-05,REWE Beste Wahl Feinschmecker Hähnchen 1200g,REWE Beste Wahl,4388860022308.0,5.59,"1200g (1 kg = 4,66 €)",Tiefkühlkost,False,https://img.rewe-static.de/7097929/28149893_digital-image.png
2024-12-05,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.89,"2,50kg (1 kg = 0,76 €)",Weihnachtswelt,False,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-12-05,Blumenkohl weiß 1 Stück,,20482336.0,2.59,1 Stück,Weihnachtswelt,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-12-05,Bio Aubergine 1 Stück,,28377443.0,1.29,1 Stück,Weihnachtswelt,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-12-05,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.99,"500g (1 kg = 5,98 €)",Weihnachtswelt,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-12-05,Blumenkohl/Broccoli 500g,REWE Regional,20708658.0,3.39,"500g (1 kg = 6,78 €)",Regional,False,https://img.rewe-static.de/8534122/33088962_digital-image.png
2024-12-05,Orangen 2kg im Netz,,4311527978816.0,3.29,"2kg (1 kg = 1,65 €)",Obst & Gemüse,False,https://img.rewe-static.de/1057917/23270609_digital-image.png
2024-12-05,Karotten 1kg,REWE Beste Wahl,4018905555958.0,1.11,1kg,Baby & Kind,False,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-12-05,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.99,"500g (1 kg = 5,98 €)",Obst & Gemüse,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-12-05,Rispentomaten ca. 100g,,20475369.0,0.18,"1 Stück ca. 100 g (1 kg = 1,79 €)",Obst & Gemüse,True,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-12-05,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.89,"2,50kg (1 kg = 0,76 €)",Obst & Gemüse,False,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-12-05,Tafeltrauben hell kernlos 500g,,4046434245910.0,2.99,"500g (1 kg = 5,98 €)",Obst & Gemüse,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-12-05,Karotten 1kg,REWE Beste Wahl,4018905555958.0,1.11,1kg,Obst & Gemüse,False,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-12-05,Eisbergsalat 1 Stück,,4003721021237.0,1.15,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-12-05,Broccoli 500g,,4049733023043.0,1.69,"500g (1 kg = 3,38 €)",Obst & Gemüse,False,https://img.rewe-static.de/1007433/21403678_digital-image.png
2024-12-05,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.29,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-12-05,Spitzkohl ca. 1kg,,8437007188400.0,0.99,"1 Stück ca. 1000 g (1 kg = 0,99 €)",Obst & Gemüse,True,https://img.rewe-static.de/0482366/24569671_digital-image.png
2024-12-05,Zwiebeln 2kg im Netz,,20370428.0,1.79,"2kg (1 kg = 0,90 €)",Obst & Gemüse,False,https://img.rewe-static.de/8481433/31572015_digital-image.png
2024-12-05,Blumenkohl/Broccoli 500g,REWE Regional,20708658.0,3.39,"500g (1 kg = 6,78 €)",Obst & Gemüse,False,https://img.rewe-static.de/8534122/33088962_digital-image.png
2024-12-05,Bio Aubergine 1 Stück,,28377443.0,1.29,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-12-05,Zitronen 500g im Netz,,4014183152643.0,1.09,"500g (1 kg = 2,18 €)",Obst & Gemüse,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-12-05,Blumenkohl weiß 1 Stück,,20482336.0,2.59,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-12-06,Tafeltrauben hell kernlos 500g,,4046434245910.0,2.99,"500g (1 kg = 5,98 €)",Baby & Kind,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-12-06,Karotten 1kg,REWE Beste Wahl,4018905555958.0,1.11,1kg,Baby & Kind,False,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-12-06,Meggle Feine Butter 250g,Meggle,40349558.0,3.59,"250g (1 kg = 14,36 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/6656935/32203086_digital-image.png
2024-12-06,"ja! H-Milch 3,5% 1l",ja!,4337256213127.0,1.05,1l,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/3072549/26121037_digital-image.png
2024-12-06,ja! Sonnenblumenmargarine 500g,ja!,4337256382540.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-12-06,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.89,"2,50kg (1 kg = 0,76 €)",Weihnachtswelt,False,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-12-06,REWE Beste Wahl Feinschmecker Hähnchen 1200g,REWE Beste Wahl,4388860022308.0,5.59,"1200g (1 kg = 4,66 €)",Tiefkühlkost,False,https://img.rewe-static.de/7097929/28149893_digital-image.png
2024-12-06,Blumenkohl weiß 1 Stück,,20482336.0,2.59,1 Stück,Weihnachtswelt,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-12-06,Bio Aubergine 1 Stück,,28377443.0,1.29,1 Stück,Weihnachtswelt,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-12-06,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.99,"500g (1 kg = 5,98 €)",Weihnachtswelt,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-12-06,Mango vorgereift 1 Stück,,8717428076891.0,1.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8021488/31080554_digital-image.png
2024-12-06,Blumenkohl/Broccoli 500g,REWE Regional,20708658.0,3.39,"500g (1 kg = 6,78 €)",Regional,False,https://img.rewe-static.de/8534122/33088962_digital-image.png
2024-12-06,Orangen 2kg im Netz,,4311527978816.0,3.29,"2kg (1 kg = 1,65 €)",Obst & Gemüse,False,https://img.rewe-static.de/1057917/23270609_digital-image.png
2024-12-06,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.99,"500g (1 kg = 5,98 €)",Obst & Gemüse,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-12-06,Zitronen 500g im Netz,,4014183152643.0,1.09,"500g (1 kg = 2,18 €)",Obst & Gemüse,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-12-06,Rispentomaten ca. 100g,,20475369.0,0.18,"1 Stück ca. 100 g (1 kg = 1,79 €)",Obst & Gemüse,True,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-12-06,Tafeltrauben hell kernlos 500g,,4046434245910.0,2.99,"500g (1 kg = 5,98 €)",Obst & Gemüse,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-12-06,Karotten 1kg,REWE Beste Wahl,4018905555958.0,1.11,1kg,Obst & Gemüse,False,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-12-06,Eisbergsalat 1 Stück,,4003721021237.0,1.15,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-12-06,Spitzkohl ca. 1kg,,8437007188400.0,0.99,"1 Stück ca. 1000 g (1 kg = 0,99 €)",Obst & Gemüse,True,https://img.rewe-static.de/0482366/24569671_digital-image.png
2024-12-06,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.89,"2,50kg (1 kg = 0,76 €)",Obst & Gemüse,False,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-12-06,Zwiebeln 2kg im Netz,,20370428.0,1.79,"2kg (1 kg = 0,90 €)",Obst & Gemüse,False,https://img.rewe-static.de/8481433/31572015_digital-image.png
2024-12-06,Blumenkohl/Broccoli 500g,REWE Regional,20708658.0,3.39,"500g (1 kg = 6,78 €)",Obst & Gemüse,False,https://img.rewe-static.de/8534122/33088962_digital-image.png
2024-12-06,Broccoli 500g,,4049733023043.0,1.69,"500g (1 kg = 3,38 €)",Obst & Gemüse,False,https://img.rewe-static.de/1007433/21403678_digital-image.png
2024-12-06,Bio Aubergine 1 Stück,,28377443.0,1.29,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-12-06,Blumenkohl weiß 1 Stück,,20482336.0,2.59,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-12-07,Meggle Feine Butter 250g,Meggle,40349558.0,3.59,"250g (1 kg = 14,36 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/6656935/32203086_digital-image.png
2024-12-07,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.99,"500g (1 kg = 5,98 €)",Weihnachtswelt,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-12-07,Tafeltrauben hell kernlos 500g,,4046434245910.0,2.99,"500g (1 kg = 5,98 €)",Baby & Kind,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-12-07,Karotten 1kg,REWE Beste Wahl,4018905555958.0,1.11,1kg,Baby & Kind,False,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-12-07,ja! Basmati Reis 1kg,ja!,4337256086370.0,2.99,1000g,Kochen & Backen,False,https://img.rewe-static.de/7087342/27710925_digital-image.png
2024-12-07,"ja! H-Milch 3,5% 1l",ja!,4337256213127.0,1.05,1l,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/3072549/26121037_digital-image.png
2024-12-07,Bio Aubergine 1 Stück,,28377443.0,1.29,1 Stück,Weihnachtswelt,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-12-07,Blumenkohl/Broccoli 500g,REWE Regional,20708658.0,3.39,"500g (1 kg = 6,78 €)",Regional,False,https://img.rewe-static.de/8534122/33088962_digital-image.png
2024-12-07,REWE Beste Wahl Feinschmecker Hähnchen 1200g,REWE Beste Wahl,4388860022308.0,5.59,"1200g (1 kg = 4,66 €)",Tiefkühlkost,False,https://img.rewe-static.de/7097929/28149893_digital-image.png
2024-12-07,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.89,"2,50kg (1 kg = 0,76 €)",Weihnachtswelt,False,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-12-07,Blumenkohl weiß 1 Stück,,20482336.0,2.59,1 Stück,Weihnachtswelt,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-12-07,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.29,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-12-07,ja! Sonnenblumenmargarine 500g,ja!,4337256382540.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-12-07,Galiamelone 1 Stück,,4327475095246.0,3.29,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0020974/24570188_digital-image.png
2024-12-07,Mango vorgereift 1 Stück,,8717428076891.0,1.49,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8021488/31080554_digital-image.png
2024-12-07,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.99,"500g (1 kg = 5,98 €)",Obst & Gemüse,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-12-07,Rispentomaten ca. 100g,,20475369.0,0.18,"1 Stück ca. 100 g (1 kg = 1,79 €)",Obst & Gemüse,True,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-12-07,Tafeltrauben hell kernlos 500g,,4046434245910.0,2.99,"500g (1 kg = 5,98 €)",Obst & Gemüse,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-12-07,Karotten 1kg,REWE Beste Wahl,4018905555958.0,1.11,1kg,Obst & Gemüse,False,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-12-07,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.89,"2,50kg (1 kg = 0,76 €)",Obst & Gemüse,False,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-12-07,Eisbergsalat 1 Stück,,4003721021237.0,1.15,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-12-07,Spitzkohl ca. 1kg,,8437007188400.0,0.99,"1 Stück ca. 1000 g (1 kg = 0,99 €)",Obst & Gemüse,True,https://img.rewe-static.de/0482366/24569671_digital-image.png
2024-12-07,Orangen 2kg im Netz,,4311527978816.0,3.29,"2kg (1 kg = 1,65 €)",Obst & Gemüse,False,https://img.rewe-static.de/1057917/23270609_digital-image.png
2024-12-07,Zwiebeln 2kg im Netz,,20370428.0,1.79,"2kg (1 kg = 0,90 €)",Obst & Gemüse,False,https://img.rewe-static.de/8481433/31572015_digital-image.png
2024-12-07,Blumenkohl/Broccoli 500g,REWE Regional,20708658.0,3.39,"500g (1 kg = 6,78 €)",Obst & Gemüse,False,https://img.rewe-static.de/8534122/33088962_digital-image.png
2024-12-07,Broccoli 500g,,4049733023043.0,1.69,"500g (1 kg = 3,38 €)",Obst & Gemüse,False,https://img.rewe-static.de/1007433/21403678_digital-image.png
2024-12-07,Bio Aubergine 1 Stück,,28377443.0,1.29,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-12-07,Zitronen 500g im Netz,,4014183152643.0,1.09,"500g (1 kg = 2,18 €)",Obst & Gemüse,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-12-07,Blumenkohl weiß 1 Stück,,20482336.0,2.59,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-12-08,Mango vorgereift 1 Stück,,8717428076891.0,0.79,1 Stück,Obst & Gemüse,True,https://img.rewe-static.de/8021488/31080554_digital-image.png
2024-12-08,Tafeltrauben hell kernlos 500g,,4046434245910.0,2.99,"500g (1 kg = 5,98 €)",Baby & Kind,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-12-08,Karotten 1kg,REWE Beste Wahl,4018905555958.0,0.79,1kg,Baby & Kind,True,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-12-08,ja! Basmati Reis 1kg,ja!,4337256086370.0,2.99,1000g,Kochen & Backen,False,https://img.rewe-static.de/7087342/27710925_digital-image.png
2024-12-08,Meggle Feine Butter 250g,Meggle,40349558.0,3.59,"250g (1 kg = 14,36 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/6656935/32203086_digital-image.png
2024-12-08,"ja! H-Milch 3,5% 1l",ja!,4337256213127.0,1.05,1l,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/3072549/26121037_digital-image.png
2024-12-08,REWE Beste Wahl Feinschmecker Hähnchen 1200g,REWE Beste Wahl,4388860022308.0,5.59,"1200g (1 kg = 4,66 €)",Tiefkühlkost,False,https://img.rewe-static.de/7097929/28149893_digital-image.png
2024-12-08,Blumenkohl/Broccoli 500g,REWE Regional,20708658.0,3.39,"500g (1 kg = 6,78 €)",Regional,False,https://img.rewe-static.de/8534122/33088962_digital-image.png
2024-12-08,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.89,"2,50kg (1 kg = 0,76 €)",Weihnachtswelt,False,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-12-08,Blumenkohl weiß 1 Stück,,20482336.0,2.59,1 Stück,Weihnachtswelt,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-12-08,Bio Aubergine 1 Stück,,28377443.0,1.29,1 Stück,Weihnachtswelt,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-12-08,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.29,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-12-08,ja! Sonnenblumenmargarine 500g,ja!,4337256382540.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-12-08,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.99,"500g (1 kg = 5,98 €)",Weihnachtswelt,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-12-08,Galiamelone 1 Stück,,4327475095246.0,3.29,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0020974/24570188_digital-image.png
2024-12-08,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.99,"500g (1 kg = 5,98 €)",Obst & Gemüse,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-12-08,Orangen 2kg im Netz,,4311527978816.0,3.29,"2kg (1 kg = 1,65 €)",Obst & Gemüse,False,https://img.rewe-static.de/1057917/23270609_digital-image.png
2024-12-08,Rispentomaten ca. 100g,,20475369.0,0.22,"1 Stück ca. 100 g (1 kg = 2,19 €)",Obst & Gemüse,False,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-12-08,Tafeltrauben hell kernlos 500g,,4046434245910.0,2.99,"500g (1 kg = 5,98 €)",Obst & Gemüse,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-12-08,Karotten 1kg,REWE Beste Wahl,4018905555958.0,0.79,1kg,Obst & Gemüse,True,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-12-08,Eisbergsalat 1 Stück,,4003721021237.0,1.15,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-12-08,Spitzkohl ca. 1kg,,8437007188400.0,2.99,"1 Stück ca. 1000 g (1 kg = 2,99 €)",Obst & Gemüse,False,https://img.rewe-static.de/0482366/24569671_digital-image.png
2024-12-08,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.89,"2,50kg (1 kg = 0,76 €)",Obst & Gemüse,False,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-12-08,Zwiebeln 2kg im Netz,,20370428.0,1.79,"2kg (1 kg = 0,90 €)",Obst & Gemüse,False,https://img.rewe-static.de/8481433/31572015_digital-image.png
2024-12-08,Blumenkohl/Broccoli 500g,REWE Regional,20708658.0,3.39,"500g (1 kg = 6,78 €)",Obst & Gemüse,False,https://img.rewe-static.de/8534122/33088962_digital-image.png
2024-12-08,Broccoli 500g,,4049733023043.0,1.69,"500g (1 kg = 3,38 €)",Obst & Gemüse,False,https://img.rewe-static.de/1007433/21403678_digital-image.png
2024-12-08,Bio Aubergine 1 Stück,,28377443.0,1.29,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-12-08,Zitronen 500g im Netz,,4014183152643.0,1.09,"500g (1 kg = 2,18 €)",Obst & Gemüse,False,https://img.rewe-static.de/1073678/21306346_digital-image.png
2024-12-08,Blumenkohl weiß 1 Stück,,20482336.0,2.59,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-12-09,"ja! H-Milch 3,5% 1l",ja!,4337256213127.0,1.05,1l,"Käse, Eier & Molkerei",False,https://img.rewe-static.de/3072549/26121037_digital-image.png
2024-12-09,Tafeltrauben hell kernlos 500g,,4046434245910.0,2.89,"500g (1 kg = 5,78 €)",Baby & Kind,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-12-09,Karotten 1kg,REWE Beste Wahl,4018905555958.0,0.79,1kg,Baby & Kind,True,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-12-09,ja! Basmati Reis 1kg,ja!,4337256086370.0,2.99,1000g,Kochen & Backen,False,https://img.rewe-static.de/7087342/27710925_digital-image.png
2024-12-09,Meggle Feine Butter 250g,Meggle,40349558.0,3.59,"250g (1 kg = 14,36 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/6656935/32203086_digital-image.png
2024-12-09,ja! Sonnenblumenmargarine 500g,ja!,4337256382540.0,1.49,"500g (1 kg = 2,98 €)","Käse, Eier & Molkerei",False,https://img.rewe-static.de/5805210/24446710_digital-image.png
2024-12-09,ja! Sonnenblumenöl 1l,ja!,4337256750509.0,1.59,1l,"Öle, Soßen & Gewürze",False,https://img.rewe-static.de/6928242/24677567_digital-image.png
2024-12-09,REWE Beste Wahl Feinschmecker Hähnchen 1200g,REWE Beste Wahl,4388860022308.0,5.59,"1200g (1 kg = 4,66 €)",Tiefkühlkost,False,https://img.rewe-static.de/7097929/28149893_digital-image.png
2024-12-09,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.89,"2,50kg (1 kg = 0,76 €)",Weihnachtswelt,False,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-12-09,Blumenkohl weiß 1 Stück,,20482336.0,2.59,1 Stück,Weihnachtswelt,False,https://img.rewe-static.de/0482331/7361280_digital-image.png
2024-12-09,Bio Aubergine 1 Stück,,28377443.0,1.29,1 Stück,Weihnachtswelt,False,https://img.rewe-static.de/8002326/31256005_digital-image.png
2024-12-09,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.79,"500g (1 kg = 5,58 €)",Weihnachtswelt,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-12-09,REWE Bio Eisbergsalat 1 Stück,REWE Bio,27059654.0,2.29,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/7063885/30744502_digital-image.png
2024-12-09,Blumenkohl/Broccoli 500g,REWE Regional,20708658.0,3.39,"500g (1 kg = 6,78 €)",Regional,False,https://img.rewe-static.de/8534122/33088962_digital-image.png
2024-12-09,Mango vorgereift 1 Stück,,8717428076891.0,0.79,1 Stück,Obst & Gemüse,True,https://img.rewe-static.de/8021488/31080554_digital-image.png
2024-12-09,REWE Bio Zucchini 500g,REWE Bio,24333245.0,2.79,"500g (1 kg = 5,58 €)",Obst & Gemüse,False,https://img.rewe-static.de/2577507/26644840_digital-image.png
2024-12-09,Orangen 2kg im Netz,,4311527978816.0,2.99,"2kg (1 kg = 1,50 €)",Obst & Gemüse,False,https://img.rewe-static.de/1057917/23270609_digital-image.png
2024-12-09,Rispentomaten ca. 100g,,20475369.0,0.25,"1 Stück ca. 100 g (1 kg = 2,49 €)",Obst & Gemüse,False,https://img.rewe-static.de/0475360/30888821_digital-image.png
2024-12-09,Tafeltrauben hell kernlos 500g,,4046434245910.0,2.89,"500g (1 kg = 5,78 €)",Obst & Gemüse,False,https://img.rewe-static.de/1105044/21306366_digital-image.png
2024-12-09,Karotten 1kg,REWE Beste Wahl,4018905555958.0,0.79,1kg,Obst & Gemüse,True,https://img.rewe-static.de/1045111/21288882_digital-image.png
2024-12-09,"Kartoffeln vorwiegend festkochend 2,5kg",,4000874222702.0,1.89,"2,50kg (1 kg = 0,76 €)",Obst & Gemüse,False,https://img.rewe-static.de/8690354/36396209_digital-image.png
2024-12-09,Eisbergsalat 1 Stück,,4003721021237.0,1.19,1 Stück,Obst & Gemüse,False,https://img.rewe-static.de/0482595/24570316_digital-image.png
2024-12-09,Spitzkohl ca. 1kg,,8437007188400.0,1.79,"1 Stück ca. 1000 g (1 kg = 1,79 €)",Obst & Gemüse,False,https://img.rewe-static.de/0482366/24569671_digital-image.png
